Temperature,Humidity,CO2,Productivity
20.64,24.434,462.2,88.4124526115288
20.65,22.245,443.0,86.95747766280242
20.65,22.245,445.5,86.95782008435698
20.65,22.245,449.0,86.95827367775257
20.65,22.245,449.25,86.95830492563883
20.65,22.245,452.5,86.95869717490392
20.65,22.2675,446.25,86.97395852045055
20.65,24.445,455.25,88.46569551674818
20.65,25.05,491.75,88.8606095645751
20.65,25.075,498.5,88.87670863931123
20.66,24.2,538.8,88.35104808376323
20.66,24.216,535.8,88.36192595077443
20.66,24.312,459.6,88.42497492012691
20.66,25.1,497.8,88.93908638384428
20.6666666666667,22.26,450.25,87.04622865266461
20.6666666666667,22.26,450.666666666667,87.046279367566
20.6666666666667,24.1666666666667,467.666666666667,88.36023015341597
20.6666666666667,24.39,584.666666666667,88.50030443196314
20.6666666666667,24.4633333333333,464.333333333333,88.55573242736237
20.6666666666667,24.4633333333333,465.333333333333,88.55581882610439
20.6666666666667,24.4633333333333,467.0,88.55595736437161
20.6666666666667,24.4633333333333,467.666666666667,88.55601086880584
20.6666666666667,24.4633333333333,471.333333333333,88.55628562499491
20.6666666666667,25.1,499.0,88.96981870241162
20.675,22.22,454.0,87.05633376660947
20.675,22.2675,450.0,87.08973679550657
20.675,22.2675,450.25,87.08976742918377
20.675,22.2675,451.0,87.08985840890173
20.675,22.2675,452.0,87.08997756546063
20.675,22.29,453.5,87.1061773903433
20.675,22.29,456.5,87.1065090632392
20.675,24.34,538.75,88.51252720335864
20.675,24.4725,464.25,88.5999324924689
20.675,24.4725,464.5,88.59995437366689
20.675,24.4725,465.75,88.60006147637286
20.675,24.4725,469.0,88.60032197779317
20.675,25.075,490.75,88.9919066403517
20.675,25.075,498.75,88.99200982747487
20.675,25.1,502.5,89.00800624035722
20.675,25.125,500.0,89.0240000306875
20.675,25.175,503.25,89.05591110582866
20.68,24.478,464.6,88.62637153123882
20.68,25.1,500.0,89.0308153691026
20.68,25.12,508.0,89.04352692518569
20.7,22.29,449.666666666667,87.21886660537321
20.7,22.29,450.6,87.21898095199266
20.7,22.29,450.666666666667,87.2189890377138
20.7,22.29,451.0,87.21902930253037
20.7,22.29,452.0,87.21914845908927
20.7,22.29,452.0,87.21914845908927
20.7,22.29,453.333333333333,87.21930351275583
20.7,22.29,453.5,87.21932258735961
20.7,22.29,454.0,87.21937940169826
20.7,22.29,454.25,87.21940757853919
20.7,22.29,454.5,87.21943560182785
20.7,22.29,455.0,87.21949118774836
20.7,22.29,455.5,87.21954615945981
20.7,22.29,455.75,87.21957341498714
20.7,22.29,457.25,87.21973372355349
20.7,22.29,457.5,87.21975990421495
20.7,22.315,456.0,87.23739159107481
20.7,22.315,456.666666666667,87.23746311230833
20.7,22.33,454.6,87.24790477870867
20.7,22.34,452.75,87.25480230405947
20.7,22.34,453.0,87.25483124866173
20.7,22.34,458.75,87.25545459408806
20.7,22.365,449.25,87.27213991400166
20.7,22.365,452.25,87.27250291155995
20.7,22.365,458.0,87.27313685209269
20.7,22.37,449.8,87.27575798331476
20.7,22.39,453.25,87.29036189605992
20.7,22.39,461.666666666667,87.2912415884647
20.7,22.4266666666667,459.666666666667,87.31704218804167
20.7,22.456,460.6,87.33790382953468
20.7,22.5,454.5,87.36838153006619
20.7,22.5,455.25,87.36846467861855
20.7,22.5,455.666666666667,87.36851027511106
20.7,22.5,456.25,87.36857339362332
20.7,22.5,458.333333333333,87.36879199233621
20.7,22.5,459.333333333333,87.36889313209583
20.7,22.5,459.75,87.3689345485544
20.7,22.5,461.5,87.36910383992836
20.7,22.5,462.0,87.36915082692195
20.7,22.5,463.0,87.36924295828192
20.7,22.5,463.75,87.3693104445031
20.7,22.5,464.6,87.36938525823844
20.7,22.5,466.0,87.36950461134424
20.7,24.37,584.8,88.63845056083701
20.7,24.39,591.4,88.65018730731492
20.7,24.39,594.333333333333,88.64951804327754
20.7,24.39,600.5,88.64804213301352
20.7,24.5,459.0,88.73060992627671
20.7,24.5,461.0,88.73080647317799
20.7,24.5,461.333333333333,88.73083827555854
20.7,24.5,461.5,88.73085407438064
20.7,24.5,462.333333333333,88.73093204480936
20.7,24.5,462.666666666667,88.73096275526268
20.7,24.5,463.333333333333,88.7310233572239
20.7,24.5,463.5,88.73103833710059
20.7,24.5,463.75,88.73106067895539
20.7,24.5,463.75,88.73106067895539
20.7,24.5,464.25,88.73110490200817
20.7,24.5,464.8,88.73115283795477
20.7,24.5,465.666666666667,88.73122686516128
20.7,24.5,465.75,88.73123388591213
20.7,24.5,466.25,88.73127565212864
20.7,24.5,466.6,88.73130452302581
20.7,24.5,467.4,88.73136938350324
20.7,24.5,467.666666666667,88.73139065424567
20.7,24.5,467.666666666667,88.73139065424567
20.7,24.5,468.0,88.73141699699008
20.7,24.5,468.0,88.73141699699008
20.7,24.5,468.25,88.73143657490407
20.7,24.5,468.25,88.73143657490407
20.7,24.5,468.25,88.73143657490407
20.7,24.5,468.666666666667,88.73146886353346
20.7,24.5,468.75,88.73147527007525
20.7,24.5,469.0,88.73149438733245
20.7,24.5,469.0,88.73149438733245
20.7,24.5,469.25,88.73151335103738
20.7,24.5,469.6,88.73153964225646
20.7,24.5,469.75,88.73155081779043
20.7,24.5,470.25,88.73158767033442
20.7,24.5,470.6,88.73161310166081
20.7,24.5,471.0,88.7316417975084
20.7,24.5,471.5,88.73167711452973
20.7,24.5,471.5,88.73167711452973
20.7,24.5,472.0,88.73171181734199
20.7,24.5,472.333333333333,88.73173461132289
20.7,24.5,473.25,88.73179588720795
20.7,24.5,473.5,88.73181224052435
20.7,24.5,474.25,88.73186037915994
20.7,24.5,474.75,88.73189170382233
20.7,24.5,475.75,88.7319525105199
20.7,24.5,546.25,88.73004723399569
20.7,24.5,608.75,88.71814693333268
20.7,24.5333333333333,468.333333333333,88.75326818319371
20.7,24.5333333333333,469.0,88.7533195037735
20.7,24.5333333333333,478.0,88.7539054592229
20.7,24.56,469.4,88.77078931042864
20.7,24.5666666666667,474.333333333333,88.7754873272496
20.7,24.575,466.75,88.78038317018998
20.7,24.575,472.25,88.78079530447359
20.7,24.6,465.25,88.7965812101409
20.7,24.6,466.0,88.79664455045088
20.7,24.6,467.0,88.79672685446579
20.7,24.6,468.0,88.79680670164443
20.7,24.6,469.25,88.79690305569173
20.7,24.6,470.75,88.7970136133237
20.7,24.6,471.0,88.79703150216277
20.7,24.6,471.5,88.79706681918408
20.7,24.6,471.6,88.79707380888325
20.7,24.6,472.5,88.79713561059953
20.7,24.6,472.75,88.79715242457273
20.7,24.6,473.0,88.79716908499366
20.7,24.6,473.2,88.79718230277277
20.7,24.6,474.75,88.79728140847669
20.7,24.6,475.25,88.79731211893001
20.7,24.6,475.4,88.79732121229523
20.7,24.6,475.666666666667,88.79733724178696
20.7,24.6,475.666666666667,88.79733724178696
20.7,24.6,475.8,88.7973451910172
20.7,24.6,476.5,88.79738620789865
20.7,24.6,476.75,88.79740056503559
20.7,24.6,477.25,88.79742881865263
20.7,24.6,477.25,88.79742881865263
20.7,24.6,477.333333333333,88.79743346787404
20.7,24.6,477.5,88.79744271513277
20.7,24.6,478.333333333333,88.79748792774461
20.7,24.6,478.5,88.79749676553062
20.7,24.6,478.5,88.79749676553062
20.7,24.6,478.666666666667,88.79750553507118
20.7,24.6,479.333333333333,88.7975399307789
20.7,24.6,479.5,88.7975483590922
20.7,24.6,479.666666666667,88.79755671916006
20.7,24.6,479.75,88.79756087360194
20.7,24.6,480.25,88.79758544196459
20.7,24.6,480.75,88.79760939611819
20.7,24.6,482.0,88.7976665943375
20.7,24.625,475.25,88.81361939915509
20.7,24.6285714285714,476.857142857143,88.81604225188646
20.7,24.6333333333333,475.333333333333,88.81905664939634
20.7,24.6333333333333,477.333333333333,88.81917293964625
20.7,24.6333333333333,484.0,88.81948959854276
20.7,24.64,479.6,88.8236373236623
20.7,24.65,481.25,88.83023123813746
20.7,24.65,481.5,88.83024267778131
20.7,24.65,482.75,88.83029757271663
20.7,24.65,554.666666666667,88.82699204454244
20.7,24.66,481.75,88.83676595626767
20.7,24.6666666666667,485.666666666667,88.84126262545324
20.7,24.675,479.25,88.84640935657922
20.7,24.675,481.5,88.84651784125558
20.7,24.7,475.666666666667,88.86247001243483
20.7,24.7,479.0,88.8626556400638
20.7,24.7,482.333333333333,88.86281396951205
20.7,24.7,482.8,88.86283395723999
20.7,24.7,565.333333333333,88.85795393790536
20.7,24.7225,478.5,88.87724900085648
20.7,24.754,483.0,88.89790722260996
20.7,24.76,475.666666666667,88.90142634650041
20.7,24.7675,485.0,88.90674035056227
20.7,24.7675,573.0,88.90047050441167
20.7,24.79,480.6,88.92113486001944
20.7,24.79,481.0,88.92115372852196
20.7,24.79,481.0,88.92115372852196
20.7,24.79,481.666666666667,88.92118430248438
20.7,24.79,482.0,88.92119917999288
20.7,24.79,483.5,88.92126275063126
20.7,24.79,484.8,88.92131337374252
20.7,24.79,485.666666666667,88.92134481578708
20.7,24.79,486.0,88.92135641751389
20.7,24.79,486.333333333333,88.9213677462589
20.7,24.79,486.5,88.92137330826323
20.7,24.79,486.75,88.92138152330949
20.7,24.79,488.0,88.92142029525681
20.7,24.79,488.25,88.92142758898947
20.7,24.79,489.333333333333,88.9214574207826
20.7,24.79,587.25,88.91224577765469
20.7,24.815,483.0,88.93742741119952
20.7,24.84,480.25,88.95347244238853
20.7,24.85,485.2,88.96014570446219
20.7,24.865,485.75,88.96985527640057
20.7,24.87,483.6,88.97300302367584
20.7,24.89,480.666666666667,88.98578262810355
20.7,24.89,483.333333333333,88.9859005562443
20.7,24.89,487.0,88.986034180839
20.7,24.9633333333333,493.0,89.03342433227239
20.7,24.9725,478.75,89.03882544453782
20.7,24.9725,480.0,89.0388887848478
20.7,24.9816666666667,484.833333333333,89.0449910501884
20.7,25.0,480.2,89.05657249132017
20.7,25.0,483.333333333333,89.05671285310586
20.7,25.0,486.5,89.05683020116028
20.7,25.0,490.0,89.05693123855171
20.7,25.0,490.25,89.05693730386625
20.7,25.0,490.5,89.05694321562851
20.7,25.0,491.0,89.05695457849625
20.7,25.0,491.25,89.05696002960171
20.7,25.0,492.0,89.05697546160451
20.7,25.0,492.25,89.0569802985009
20.7,25.0,493.0,89.0569938878765
20.7,25.0,493.25,89.05699811056382
20.7,25.0,493.333333333333,89.05699948400354
20.7,25.0,493.75,89.0570060952817
20.7,25.0,494.0,89.05700985731222
20.7,25.0,494.2,89.05701275637902
20.7,25.0,494.75,89.05702022209022
20.7,25.0,495.75,89.05703189206248
20.7,25.0,496.0,89.05703442567489
20.7,25.0,498.25,89.05705031833448
20.7,25.0,499.0,89.05705285194688
20.7,25.05,509.75,89.089021937928
20.7,25.075,515.5,89.10486181643807
20.7,25.1,487.75,89.1209747754908
20.7,25.1,491.25,89.12106506422357
20.7,25.1,492.333333333333,89.12108691129883
20.7,25.1,492.75,89.12109454625876
20.7,25.1,493.333333333333,89.1211045186254
20.7,25.1,493.5,89.12110721432076
20.7,25.1,494.75,89.12112525671208
20.7,25.1,495.333333333333,89.12113236276976
20.7,25.1,495.8,89.121137445691
20.7,25.1,496.25,89.12114184035687
20.7,25.1,497.0,89.12114805922367
20.7,25.1,498.75,89.12115719558354
20.7,25.1,500.25,89.12115903821073
20.7,25.1,501.0,89.12115788656874
20.7,25.1,501.25,89.12115719558354
20.7,25.1,502.0,89.12115420131434
20.7,25.1,505.5,89.12112195533835
20.7,25.1,505.5,89.12112195533835
20.7,25.1,508.5,89.12107036177676
20.7,25.1,508.5,89.12107036177676
20.7,25.1,509.0,89.1210596131181
20.7,25.1,509.0,89.1210596131181
20.7,25.1,509.0,89.1210596131181
20.7,25.1,509.5,89.12104825025037
20.7,25.1,509.666666666667,89.1210443261369
20.7,25.1,510.0,89.12103627317357
20.7,25.1,510.5,89.1210236818877
20.7,25.1,511.25,89.12100364331693
20.7,25.1,512.0,89.12098222277572
20.7,25.1,513.333333333333,89.12094072954102
20.7,25.125,502.25,89.13713900883702
20.7128571428571,24.79,581.142857142857,88.97085885268754
20.718,22.434,462.0,87.40259141958644
20.718,22.5,463.0,87.44937303335287
20.718,22.52,457.4,87.46295168536332
20.718,25.04,513.6,89.1626297931476
20.718,25.1,512.4,89.20110030848569
20.7225,22.34,451.25,87.35461343881161
20.7225,22.365,456.25,87.3729405395599
20.7225,22.445,461.5,87.43019173713998
20.7225,22.4725,460.25,87.4495313626843
20.7225,22.5,459.0,87.46884771878773
20.7225,22.5,459.25,87.46887282458331
20.7225,22.5,465.0,87.46940787745635
20.7225,22.55,460.5,87.50429235942028
20.7225,22.6,458.5,87.53932543132412
20.7225,22.6,461.75,87.53964382194894
20.7225,22.6,464.75,87.53991468814726
20.73,22.3566666666667,453.666666666667,87.39967821563421
20.73,22.39,456.0,87.42359790605484
20.73,22.39,461.0,87.42410769958
20.73,22.5,464.333333333333,87.50229142124452
20.73,22.6,469.0,87.57320198055915
20.73,24.39,606.0,88.77957640001362
20.73,25.0666666666667,509.75,89.23263198473173
20.73,25.0666666666667,511.0,89.2326001226364
20.73,25.1,511.666666666667,89.2539213565245
20.73,25.1,513.0,89.25388095521701
20.736,22.39,456.2,87.44983295632198
20.736,24.39,601.4,88.80696183929393
20.736,25.1,511.8,89.28013099218539
20.745,22.34,451.5,87.45288566293678
20.745,22.39,452.5,87.48850544742575
20.745,22.39,453.75,87.4886494026757
20.745,22.39,457.5,87.48905823558557
20.745,22.39,460.25,87.48933608841203
20.745,22.5,460.75,87.56726259296859
20.745,22.55,459.5,87.60243644417896
20.745,22.6,471.5,87.63868565003442
20.745,24.79,481.5,89.11940714653456
20.745,25.0,519.5,89.25481735954256
20.754,24.5,616.8,88.9529550633733
20.754,24.66,635.2,89.05175933329826
20.754,24.87,588.2,89.20081580074549
20.76,22.3566666666667,454.0,87.52954205539098
20.76,22.39,455.0,87.55331460861744
20.76,22.5666666666667,465.333333333333,87.67925132317554
20.76,22.6,471.666666666667,87.70322237538241
20.76,25.0,515.333333333333,89.31952074028392
20.7675,22.365,451.25,87.56711144383806
20.7675,22.5,460.25,87.66371075990767
20.7675,22.5,463.0,87.66397003290986
20.7675,24.6,628.75,89.07242872648344
20.7675,25.0,513.75,89.3515489071897
20.7675,25.0,514.75,89.35151389727291
20.7675,25.0,522.25,89.351173011241
20.772,22.37,455.8,87.59027069161381
20.772,22.6,461.4,87.75343968587747
20.772,24.52,625.6,89.04021158680023
20.772,24.7,640.8,89.15266135747365
20.772,24.956,592.0,89.33218606962933
20.772,25.0,516.4,89.3705406172925
20.772,25.0,518.8,89.37043684052864
20.775,24.79,652.666666666667,89.2194710209422
20.775,24.89,589.5,89.30290655854391
20.79,22.6,466.75,87.82957304979752
20.79,22.6,467.25,87.82961358759592
20.79,22.6,467.25,87.82961358759592
20.79,22.6,467.4,87.82962562916465
20.79,22.6,467.666666666667,87.82964689990709
20.79,22.6,469.0,87.82975063299386
20.79,22.6,469.25,87.8297695966988
20.79,22.6,469.75,87.82980706345185
20.79,22.625,468.0,87.84726519290906
20.79,22.6333333333333,469.666666666667,87.85325322679529
20.79,22.64,466.8,87.85771654360869
20.79,22.65,467.5,87.86480146830644
20.79,22.65,471.25,87.86508362059635
20.79,22.7,468.75,87.90000296651453
20.79,22.7,469.75,87.90007851422972
20.79,24.5,624.2,89.1032038565991
20.79,24.7,642.4,89.22776589971002
20.79,24.7,643.25,89.2274676367163
20.79,24.736,643.6,89.25072920659524
20.79,24.79,645.25,89.2851586544611
20.79,24.79,658.0,89.28040905252615
20.79,24.79,665.5,89.27742860303107
20.79,24.79,666.333333333333,89.27708891129458
20.79,24.79,666.5,89.27702076821093
20.79,24.79,668.0,89.27640440941272
20.79,24.79,668.2,89.27632181057746
20.79,24.79,672.666666666667,89.27445149756312
20.79,24.79,672.75,89.2744161378884
20.79,24.79,679.2,89.27162753352418
20.79,24.79,688.5,89.26742682259254
20.79,24.79,689.75,89.26684601114405
20.79,24.89,519.0,89.37527641988679
20.79,24.89,520.333333333333,89.37521199618027
20.79,24.89,520.75,89.37519096805042
20.79,24.89,521.5,89.37515204255084
20.79,24.89,523.0,89.37507004564046
20.79,24.89,523.0,89.37507004564046
20.79,24.89,524.333333333333,89.37499251880718
20.79,24.89,526.0,89.37488946817491
20.79,24.89,527.666666666667,89.37477959299747
20.79,24.89,537.5,89.37399241583333
20.79,24.89,538.0,89.3739460430488
20.79,24.89,545.333333333333,89.37319534307866
20.79,24.912,518.6,89.38948222587965
20.79,24.9175,538.0,89.39167826321555
20.79,24.9266666666667,538.666666666667,89.39752189953676
20.79,24.945,516.25,89.41084050936881
20.79,24.945,521.75,89.41058376997903
20.79,24.945,526.0,89.41033447787417
20.79,24.956,519.6,89.41777265465751
20.79,24.9633333333333,518.333333333333,89.42254973510666
20.79,24.9633333333333,524.666666666667,89.42221519590179
20.79,24.9633333333333,529.333333333333,89.42190563453228
20.79,24.9633333333333,541.0,89.42089764920874
20.79,24.9725,520.5,89.42834200470995
20.79,24.9725,523.25,89.42819421065332
20.79,24.9725,525.5,89.42805946853936
20.79,24.978,537.2,89.43069465338475
20.79,24.978,599.8,89.4201594937929
20.79,24.9975,611.25,89.42972266406318
20.79,25.0,515.0,89.44625578161443
20.79,25.0,517.333333333333,89.44616310429085
20.79,25.0,518.6,89.44610719215706
20.79,25.0,519.0,89.44608871674835
20.79,25.0,519.333333333333,89.44607302029442
20.79,25.0,526.0,89.44570176503646
20.79,25.0,526.5,89.44566951906047
20.79,25.0,528.25,89.4455518212481
20.79,25.0,528.75,89.44551681133132
20.79,25.0,529.75,89.44544494887054
20.79,25.0,529.75,89.44544494887054
20.79,25.0,531.333333333333,89.44532614206959
20.79,25.0,531.75,89.44529385344019
20.79,25.0,532.0,89.4452742755262
20.79,25.0,532.0,89.4452742755262
20.79,25.0,532.0,89.4452742755262
20.79,25.0,532.8,89.44521059433018
20.79,25.0,534.0,89.44511212433264
20.79,25.0,534.4,89.44507851481252
20.79,25.0,535.666666666667,89.44496949133831
20.79,25.0,605.4,89.43288548210843
20.81,22.62,467.4,87.9264581038584
20.81,24.912,542.0,89.47049790964805
20.81,24.934,526.8,89.48595743517299
20.81,24.956,541.6,89.49887634230095
20.81,25.02,616.4,89.52548757901019
20.815,24.815,683.5,89.38912843950293
20.815,24.945,528.25,89.51341605669691
20.8233333333333,22.73,470.666666666667,88.05834004982076
20.8233333333333,24.9266666666667,533.666666666667,89.53512928610729
20.8233333333333,24.9266666666667,535.5,89.53497351586348
20.8233333333333,24.9266666666667,538.0,89.53474779403156
20.8233333333333,24.9266666666667,542.0,89.53435470022902
20.8233333333333,25.0333333333333,622.666666666667,89.58660803333284
20.83,24.83,697.6,89.45313539949821
20.83,24.87,547.0,89.52423390449552
20.83,24.934,541.25,89.5661278399708
20.84,24.84,686.0,89.50523924245041
20.84,24.8925,544.75,89.57918061629168
20.84,24.92,542.0,89.59720412453798
20.84,24.92,553.0,89.59592042758904
20.84,24.945,537.25,89.61376828020877
20.84,24.945,540.75,89.61343292205848
20.84,25.0,531.75,89.64960175205252
20.84,25.05,623.75,89.6641126363042
20.84,25.1975,649.5,89.7497446860356
20.84,25.34,660.75,89.83600588573367
20.84,25.34,673.5,89.83077075153167
20.85,22.678,468.6,88.12868875618385
20.85,24.956,547.6,89.65959627106062
20.8566666666667,22.8566666666667,480.25,88.2807936388152
20.8566666666667,24.8566666666667,545.666666666667,89.62213327621427
20.8566666666667,24.9266666666667,541.333333333333,89.66775468260956
20.8566666666667,24.9266666666667,552.666666666667,89.66644600782524
20.8566666666667,24.93,539.0,89.67013219735279
20.8566666666667,25.0666666666667,624.0,89.74090410206071
20.8566666666667,25.3566666666667,566.333333333333,89.93908709113339
20.8566666666667,25.3566666666667,567.333333333333,89.93892289257627
20.8566666666667,25.4633333333333,573.333333333333,90.0052781846837
20.865,22.675,468.75,88.18568831938693
20.865,22.7675,474.0,88.25088929221288
20.865,22.7675,475.0,88.25095194153765
20.865,24.865,552.75,89.65939379515967
20.865,24.8925,545.5,89.67801869713071
20.865,24.9175,547.75,89.69388035688401
20.865,24.92,558.25,89.69412418401467
20.865,24.9725,543.25,89.72978954254023
20.865,24.9725,545.25,89.72957211253069
20.865,24.9725,553.75,89.72853839867182
20.865,25.075,621.0,89.77987889734297
20.865,25.2675,566.0,89.91531566945795
20.865,25.365,570.25,89.97643976271665
20.865,25.365,656.75,89.95231915846699
20.865,25.365,678.25,89.94347147686436
20.865,25.575,578.25,90.10733481674326
20.87,22.718,471.4,88.23557412773884
20.87,24.87,695.8,89.6384716184843
20.87,24.934,551.6,89.72356612369992
20.87,24.978,537.2,89.7534494096736
20.87,24.978,543.8,89.75279269733973
20.87,25.16,632.4,89.85019778400468
20.87,25.37,671.6,89.96901948646442
20.87,25.58,577.2,90.13019843589396
20.8733333333333,24.775,694.833333333333,89.59044959604938
20.8733333333333,24.84,700.666666666667,89.62968879778042
20.8733333333333,25.275,646.0,89.93174176219443
20.8733333333333,25.3733333333333,659.333333333333,89.98908466591794
20.89,22.7,468.0,88.29993990421468
20.89,22.7,471.0,88.30016470473302
20.89,22.76,475.333333333333,88.34248992233798
20.89,22.7675,470.0,88.34738020933268
20.89,22.79,473.0,88.36332691468843
20.89,22.79,475.6,88.36349108048772
20.89,22.79,475.75,88.36350004486904
20.89,22.79,477.333333333333,88.36359129756883
20.89,22.79,479.166666666667,88.36368926391492
20.89,22.815,477.666666666667,88.3810796304453
20.89,22.84,481.5,88.39872576023492
20.89,22.84,483.5,88.39881174950423
20.89,22.865,470.75,88.41553298770572
20.89,22.865,482.25,88.41619694770658
20.89,22.89,474.75,88.43322251433698
20.89,22.89,475.0,88.43323794633977
20.89,22.89,476.0,88.43329813882829
20.89,22.89,476.5,88.43332731375895
20.89,22.89,478.5,88.43343787139091
20.89,22.89,480.0,88.43351434041969
20.89,22.89,480.25,88.43352654782488
20.89,22.89,480.333333333333,88.43353058283722
20.89,22.89,481.0,88.43356224872687
20.89,22.89,481.0,88.43356224872687
20.89,22.89,483.0,88.43365069483245
20.89,22.89,485.666666666667,88.433753335992
20.89,22.9175,483.0,88.45279605203496
20.89,22.945,485.25,88.47200973372358
20.89,22.956,485.2,88.4796528487855
20.89,22.956,488.0,88.47974502928221
20.89,23.0,485.0,88.51019415859751
20.89,23.0,490.0,88.51034771086414
20.89,23.0,491.666666666667,88.51038524586264
20.89,23.05,495.0,88.54509381635086
20.89,23.05,498.0,88.54511961313165
20.89,23.1,489.25,88.5795723083588
20.89,23.1,492.5,88.57964516890932
20.89,23.1,494.0,88.57967004437651
20.89,23.1,494.25,88.57967365285478
20.89,23.1,494.5,88.57967710778078
20.89,23.1,495.5,88.5796893919621
20.89,23.1,495.666666666667,88.57969120046658
20.89,23.1,499.666666666667,88.5797141309384
20.89,23.1,501.5,88.5797115034885
20.89,23.125,484.75,88.5966993661867
20.89,23.125,493.75,88.59693706509543
20.89,23.2,492.333333333333,88.64862884448662
20.89,23.2,492.5,88.64863194965469
20.89,23.2,494.25,88.64866043360014
20.89,23.2,494.75,88.64866718989987
20.89,23.2,496.25,88.64868377354466
20.89,23.2,509.666666666667,88.64858625932469
20.89,23.2225,495.0,88.66415695467128
20.89,23.2225,510.25,88.6640586044445
20.89,23.245,508.25,88.67957766558128
20.89,23.254,504.0,88.68582742192713
20.89,23.26,499.333333333333,88.68996924233515
20.89,24.79,713.8,89.6549189602212
20.89,24.8233333333333,715.833333333333,89.67542257605567
20.89,24.84,709.75,89.68938057581562
20.89,24.85,716.2,89.69246882241006
20.89,24.8566666666667,715.0,89.69741181096667
20.89,24.8733333333333,697.333333333333,89.71712368485724
20.89,24.89,542.333333333333,89.77351362783295
20.89,24.89,547.25,89.77297256936016
20.89,24.89,547.75,89.77291421949884
20.89,24.89,550.0,89.77264404428573
20.89,24.89,551.5,89.77245701762499
20.89,24.89,554.0,89.77213302234242
20.89,24.89,700.0,89.72657836429987
20.89,24.89,701.25,89.72596223583005
20.89,24.89,716.166666666667,89.71831353297861
20.89,24.912,548.4,89.78702477702072
20.89,24.9175,558.25,89.78927921028361
20.89,24.9175,725.0,89.73125864180395
20.89,24.9266666666667,543.0,89.79708238679392
20.89,24.9266666666667,549.333333333333,89.79636403516794
20.89,24.9266666666667,553.666666666667,89.79581575120794
20.89,24.9266666666667,554.0,89.79577166464605
20.89,24.934,552.4,89.80070437380773
20.89,24.945,547.0,89.80844652366167
20.89,24.945,553.75,89.80761112255513
20.89,24.945,725.0,89.74897143133646
20.89,24.9725,547.25,89.82611093795768
20.89,24.9725,551.25,89.8256269412133
20.89,24.9725,558.5,89.82464950426014
20.89,24.978,545.6,89.82983547479024
20.89,24.978,727.6,89.76875557701614
20.89,25.0,536.5,89.84489082642204
20.89,25.0,542.75,89.84428237556556
20.89,25.0,548.666666666667,89.84361794637721
20.89,25.0,549.333333333333,89.84353768972586
20.89,25.0,549.75,89.84348697482447
20.89,25.0,554.0,89.84294531920396
20.89,25.0,554.333333333333,89.84290095966028
20.89,25.0,554.5,89.84287867752026
20.89,25.0,555.25,89.84277756335268
20.89,25.0,555.5,89.84274355152563
20.89,25.0,556.0,89.84267506721471
20.89,25.0,556.25,89.84264059473087
20.89,25.0,556.75,89.84257118910635
20.89,25.0,556.8,89.8425642147624
20.89,25.0,558.0,89.8423949878804
20.89,25.0,558.0,89.8423949878804
20.89,25.0,558.0,89.8423949878804
20.89,25.0,558.25,89.84235928697842
20.89,25.0,729.4,89.78188266842044
20.89,25.0,730.8,89.78109122318574
20.89,25.0,731.2,89.78086421151477
20.89,25.025,548.5,89.859688186145
20.89,25.025,555.25,89.85882790957126
20.89,25.05,550.0,89.87554097520902
20.89,25.0666666666667,557.0,89.88530149393657
20.89,25.08,556.8,89.8938687971804
20.89,25.08,556.8,89.8938687971804
20.89,25.1,558.0,89.90650002250226
20.89,25.1,558.0,89.90650002250226
20.89,25.1,560.75,89.90609886720571
20.89,25.1,563.25,89.90571805758451
20.89,25.125,556.0,89.92276621455352
20.89,25.1333333333333,561.0,89.92737272565684
20.89,25.16,563.4,89.94403441316102
20.89,25.2,557.2,89.97046133413275
20.89,25.2,558.25,89.97031242221563
20.89,25.2,558.333333333333,89.97030048779224
20.89,25.2,558.5,89.97027656776137
20.89,25.2,558.75,89.97024055975486
20.89,25.2,559.666666666667,89.97010721667266
20.89,25.2,561.4,89.96984943449236
20.89,25.2,564.25,89.9694095348879
20.89,25.2,566.75,89.96900722794936
20.89,25.2,639.0,89.95074625497003
20.89,25.218,562.6,89.98113201759345
20.89,25.218,563.4,89.98100819304565
20.89,25.2225,562.75,89.98397396246293
20.89,25.2675,564.5,90.01232221508907
20.89,25.272,649.8,89.99272630858285
20.89,25.29,561.0,90.02715318982241
20.89,25.29,561.333333333333,90.02710309766077
20.89,25.29,565.75,90.02641360533025
20.89,25.29,566.75,90.02625083992763
20.89,25.29,567.5,90.02612715357687
20.89,25.29,569.25,90.02583317776242
20.89,25.315,567.25,90.04203260497658
20.89,25.33,689.4,90.01303267868118
20.89,25.34,694.25,90.01708423526048
20.89,25.35,683.0,90.02863242652316
20.89,25.3566666666667,565.333333333333,90.06874919803171
20.89,25.37,570.2,90.07637893552214
20.89,25.39,568.0,90.08940385425136
20.89,25.39,569.6,90.08913340571522
20.89,25.39,569.666666666667,90.0891220005353
20.89,25.39,572.75,90.08858257995335
20.89,25.39,575.0,90.08817420770028
20.89,25.39,575.2,90.08813730601956
20.89,25.39,578.0,90.08761036377724
20.89,25.39,681.0,90.05483985324437
20.89,25.4175,573.0,90.10591675537545
20.89,25.4725,570.75,90.14101365177822
20.89,25.5,571.5,90.15820323892375
20.89,25.5,572.75,90.15798173977915
20.89,25.5,573.0,90.15793697929342
20.89,25.5,573.5,90.15784699766519
20.89,25.5,573.6,90.15782892763445
20.89,25.525,571.6,90.17391483897072
